index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
0,https://variety.com/lists/the-devil-wears-prada-2-cameos/,0,variety.com,"‘The Devil Wears Prada 2’: All the A-List Fashion and Media Cameos, From Donatella Versace to Heidi Klum and More","Has a film sequel to a two-decade-old movie ever amassed more excitement than “The Devil Wears Prada 2”? Out in theaters on Friday, audiences couldn’t be more eager to see what Andy Sachs (Anne Hathaway), Miranda Priestly (Meryl Streep) and Emily Charlton (Em…",https://variety.com/wp-content/uploads/2026/04/2272625188.jpg?crop=0px%2C644px%2C3052px%2C1718px&resize=1000%2C563,2026-05-01T14:30:00Z,,"Has a film sequel to a two-decade-old movie ever amassed more excitement than The Devil Wears Prada 2? Out in theaters on Friday, audiences couldnt be more eager to see what Andy Sachs (Anne Hathaway… [+8593 chars]",,en,'Sydney Sweeney'
1,https://decider.com/2026/05/01/mark-consuelos-ribs-kelly-ripa-live-wouldnt-be-able-spot-tick-third-base/,0,decider.com,Mark Consuelos Ribs Kelly Ripa After She Tells ‘Live’ She Wouldn’t Be Able To Spot A Tick On Herself: “That’s Like Third Base For Us”,Consuelos hilariously spiced up the tick talk on Friday's episode of Live with Kelly and Mark.,https://decider.com/wp-content/uploads/2026/05/KR-MC-TS-pic.jpg?quality=75&strip=all&w=1200,2026-05-01T14:46:21Z,,"Kelly Ripa and Mark Consuelos rang in 30 years of marriage today, and after honoring their anniversary, they got to talking about tick prevention, of course.
Consuelos warned Live with Kelly and Mar… [+1464 chars]",,en,'Mark Kelly'
2,https://www.politico.eu/article/hungary-peter-magyar-defends-appointing-brother-in-law-justice-minister/,0,www.politico.eu,Magyar defends appointing brother-in-law as justice minister,"Hungary's future justice minister is married to Péter Magyar’s sister, Anna Ilona Melléthei-Barna, a fact the Tisza leader said ""created a serious dilemma"" for him.","https://www.politico.eu/cdn-cgi/image/width=1200,height=630,fit=crop,quality=80,onerror=redirect/wp-content/uploads/2026/05/01/GettyImages-2271141833-scaled.jpg",2026-05-01T15:15:43Z,,"The incoming prime minister initially unveiled his first seven ministerial picks in April, only days after defeating Viktor Orbán’s Fidesz party and ending his 16-year rule. The rest of his governing… [+1358 chars]",,en,'Péter Magyar'
3,https://www.dailymail.com/tv/article-15782387/ultimate-tv-guide-weekend-margot-robbie-sheridan-smith.html,0,www.dailymail.com,Looking for something to watch this Bank Holiday...,"From Margot Robbie's Wuthering Heights to the riveting true crime tale of Caroline Muirhead, what to watch this weekend.",https://i.dailymail.com/1s/2026/05/01/13/108306759-0-image-a-22_1777639367883.jpg,2026-05-01T16:16:27Z,,"The dark secret of a Highland romance between a pathologist and a gamekeeper
Year: 2026
Certificate: 15
Watch now on Netflix
This true-crime documentary has one of the best titles in the history … [+24823 chars]",,en,'Margot Robbie'
4,https://www.eonline.com/news/1431554/sydney-sweeney-scooter-brauns-cozy-stagecoach-weekend,0,www.eonline.com,"Sydney Sweeney, Scooter Braun’s Romance Heats Up With Stagecoach Pics","It looks like Sydney Sweeney and Scooter Braun have never, ever been happier. 
Nearly one year after she and Scooter sparked dating rumors, the Euphoria actress put the couple’s romance on full,...","https://akns-images.eonline.com/eol_images/Entire_Site/20260501/1231581a-d526-4c0c-9253-b4e9229db635_1777651216.jpg?fit=around%7C1080:1080&output-quality=90&crop=1080:1080;center,top",2026-05-01T16:23:00Z,,"It looks like Sydney Sweeney and Scooter Braun have never, ever been happier. 
Nearly one year after she and Scooter sparked dating rumors, the Euphoria actress put the couples romance on full, unfi… [+729 chars]",,en,'Sydney Sweeney'
5,https://www.nbcnews.com/politics/donald-trump/trump-lost-control-conspiracy-theories-rcna342504,0,www.nbcnews.com,Trump has lost control of the conspiracy theories,Conspiracy theories have been central to Donald Trump’s political rise.,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2026-05/260501-donald-trump-conspiracy-theories-control-cs-465297.jpg",2026-05-01T17:17:40Z,,"Conspiracy theories have been central to Donald Trumps political rise. He was a leading promoter of the birther conspiracy theory targeting then-President Barack Obama, embraced outlandish theories a… [+11901 chars]",,en,'Donald Trump'
6,https://www.usmagazine.com/celebrity-news/news/sydney-sweeney-hard-launches-relationship-with-scooter-braun/,0,www.usmagazine.com,Sydney Sweeney Hard Launches Scooter Braun Romance With PDA-Packed Pics,"Sydney Sweeney made her relationship with Scooter Braun Instagram official. Sweeney, 28, took to the social media platform on Friday, May 1, to hard launch her romance with Braun, 44. In a number of photos from Stagecoach last weekend, the actress could be se…",https://www.usmagazine.com/wp-content/uploads/2026/05/sydneysweeney.jpeg?w=1200&h=630&crop=1&quality=86&strip=all,2026-05-01T17:38:14Z,,"Sydney Sweeney made her relationship with Scooter Braun Instagram official.
Sweeney, 28, took to the social media platform on Friday, May 1, to hard launch her romance with Braun, 44. In a number of… [+2654 chars]",,en,'Sydney Sweeney'
7,https://pagesix.com/2026/05/01/celebrity-news/sydney-sweeney-hard-launches-scooter-braun-romance-on-instagram/,0,pagesix.com,Sydney Sweeney hard-launches Scooter Braun romance with cozy Stagecoach photos,The couple packed on the PDA at the three-day music festival.,https://pagesix.com/wp-content/uploads/sites/3/2026/05/sydney.jpg?quality=75&strip=all&w=1200,2026-05-01T17:45:27Z,,"Sydney Sweeney made her relationship with Scooter Braun Instagram official on Friday. 
The “Euphoria” star posted several pictures with her beau at Stagecoach Music Festival 2026, which took place l… [+3331 chars]",,en,'Sydney Sweeney'
8,https://alltoc.com/tabloid/how-did-sydney-sweeney-hard-launch-scooter-braun,0,alltoc.com,How did Sydney Sweeney hard-launch Scooter Braun? #tabloid,"Sydney Sweeney goes Instagram official with Scooter Braun Sydney Sweeney has made her romance with Scooter Braun more visible by going Instagram official. The actress posted photos from the Stagecoach Music Festival 2026, presenting her relationship as an “of…",https://alltoc.com/cdn/1046/og.png,2026-05-01T18:02:22Z,,"Sydney Sweeney has made her romance with Scooter Braun more visible by going Instagram official. The actress posted photos from the Stagecoach Music Festival 2026, presenting her relationship as an o… [+1295 chars]",,en,'Sydney Sweeney'
9,https://extratv.com/2026/05/01/sydney-sweeney-hard-launches-scooter-braun-relationship/,0,extratv.com,Sydney Sweeney Hard Launches Scooter Braun Relationship,"Sydney Sweeney, 28, is putting her love for Scooter Braun, 44, on display!
 The actress just hard launched their relationship with a loved-up Instagram post of the couple at Stagecoach.
 She included the caption, “Cowboy kind of weekend ♥️.”
 The pics include…",,2026-05-01T19:52:14Z,,"Sydney Sweeney, 28, is putting her love for Scooter Braun, 44, on display!
 The actress just hard launched their relationship with a loved-up Instagram post of the couple at Stagecoach.
 
 She includ… [+832 chars]",,en,'Sydney Sweeney'
