index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
0,https://pagesix.com/2026/05/01/hollywood/tom-brady-of-fashion-skips-met-gala-amid-jeff-bezos-backing-controversy-in-blow-to-iconic-event/,0,pagesix.com,‘Tom Brady of fashion’ skips Met Gala amid Jeff Bezos backing controversy in blow to iconic event,"""The Devil Wears Prada 2"" will debut this weekend at No. 1 at the box-office -- but we hear there's real-life drama behind the scenes at the Met Gala concerning Jeff Bezos and Lauren Sanchez hosting the high-end event.",https://pagesix.com/wp-content/uploads/sites/3/2026/04/newspress-collage-ltqtfpwco-1777605195560.jpg?quality=75&strip=all&1777590839&w=1200,2026-05-01T14:27:12Z,,Its a foregone conclusion that “The Devil Wears Prada 2” will debut this weekend at No. 1 at the box-office but we hear there’s real-life drama behind the scenes at the Met Gala centering on Jeff Bez… [+4804 chars],,en,'Lauren Sanchez'
1,https://variety.com/lists/the-devil-wears-prada-2-cameos/,0,variety.com,"‘The Devil Wears Prada 2’: All the A-List Fashion and Media Cameos, From Donatella Versace to Heidi Klum and More","Has a film sequel to a two-decade-old movie ever amassed more excitement than “The Devil Wears Prada 2”? Out in theaters on Friday, audiences couldn’t be more eager to see what Andy Sachs (Anne Hathaway), Miranda Priestly (Meryl Streep) and Emily Charlton (Em…",https://variety.com/wp-content/uploads/2026/04/2272625188.jpg?crop=0px%2C644px%2C3052px%2C1718px&resize=1000%2C563,2026-05-01T14:30:00Z,,"Has a film sequel to a two-decade-old movie ever amassed more excitement than The Devil Wears Prada 2? Out in theaters on Friday, audiences couldnt be more eager to see what Andy Sachs (Anne Hathaway… [+8593 chars]",,en,'Sydney Sweeney'
2,https://decider.com/2026/05/01/mark-consuelos-ribs-kelly-ripa-live-wouldnt-be-able-spot-tick-third-base/,0,decider.com,Mark Consuelos Ribs Kelly Ripa After She Tells ‘Live’ She Wouldn’t Be Able To Spot A Tick On Herself: “That’s Like Third Base For Us”,Consuelos hilariously spiced up the tick talk on Friday's episode of Live with Kelly and Mark.,https://decider.com/wp-content/uploads/2026/05/KR-MC-TS-pic.jpg?quality=75&strip=all&w=1200,2026-05-01T14:46:21Z,,"Kelly Ripa and Mark Consuelos rang in 30 years of marriage today, and after honoring their anniversary, they got to talking about tick prevention, of course.
Consuelos warned Live with Kelly and Mar… [+1464 chars]",,en,'Mark Kelly'
3,https://www.politico.eu/article/hungary-peter-magyar-defends-appointing-brother-in-law-justice-minister/,0,www.politico.eu,Magyar defends appointing brother-in-law as justice minister,"Hungary's future justice minister is married to Péter Magyar’s sister, Anna Ilona Melléthei-Barna, a fact the Tisza leader said ""created a serious dilemma"" for him.","https://www.politico.eu/cdn-cgi/image/width=1200,height=630,fit=crop,quality=80,onerror=redirect/wp-content/uploads/2026/05/01/GettyImages-2271141833-scaled.jpg",2026-05-01T15:15:43Z,,"The incoming prime minister initially unveiled his first seven ministerial picks in April, only days after defeating Viktor Orbán’s Fidesz party and ending his 16-year rule. The rest of his governing… [+1358 chars]",,en,'Péter Magyar'
4,https://www.dailymail.com/tv/article-15782387/ultimate-tv-guide-weekend-margot-robbie-sheridan-smith.html,0,www.dailymail.com,Looking for something to watch this Bank Holiday...,"From Margot Robbie's Wuthering Heights to the riveting true crime tale of Caroline Muirhead, what to watch this weekend.",https://i.dailymail.com/1s/2026/05/01/13/108306759-0-image-a-22_1777639367883.jpg,2026-05-01T16:16:27Z,,"The dark secret of a Highland romance between a pathologist and a gamekeeper
Year: 2026
Certificate: 15
Watch now on Netflix
This true-crime documentary has one of the best titles in the history … [+24823 chars]",,en,'Margot Robbie'
5,https://www.eonline.com/news/1431554/sydney-sweeney-scooter-brauns-cozy-stagecoach-weekend,0,www.eonline.com,"Sydney Sweeney, Scooter Braun’s Romance Heats Up With Stagecoach Pics","It looks like Sydney Sweeney and Scooter Braun have never, ever been happier. 
Nearly one year after she and Scooter sparked dating rumors, the Euphoria actress put the couple’s romance on full,...","https://akns-images.eonline.com/eol_images/Entire_Site/20260501/1231581a-d526-4c0c-9253-b4e9229db635_1777651216.jpg?fit=around%7C1080:1080&output-quality=90&crop=1080:1080;center,top",2026-05-01T16:23:00Z,,"It looks like Sydney Sweeney and Scooter Braun have never, ever been happier. 
Nearly one year after she and Scooter sparked dating rumors, the Euphoria actress put the couples romance on full, unfi… [+729 chars]",,en,'Sydney Sweeney'
6,https://www.nbcnews.com/politics/donald-trump/trump-lost-control-conspiracy-theories-rcna342504,0,www.nbcnews.com,Trump has lost control of the conspiracy theories,Conspiracy theories have been central to Donald Trump’s political rise.,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2026-05/260501-donald-trump-conspiracy-theories-control-cs-465297.jpg",2026-05-01T17:17:40Z,,"Conspiracy theories have been central to Donald Trumps political rise. He was a leading promoter of the birther conspiracy theory targeting then-President Barack Obama, embraced outlandish theories a… [+11901 chars]",,en,'Donald Trump'
7,https://www.usmagazine.com/celebrity-news/news/sydney-sweeney-hard-launches-relationship-with-scooter-braun/,0,www.usmagazine.com,Sydney Sweeney Hard Launches Scooter Braun Romance With PDA-Packed Pics,"Sydney Sweeney made her relationship with Scooter Braun Instagram official. Sweeney, 28, took to the social media platform on Friday, May 1, to hard launch her romance with Braun, 44. In a number of photos from Stagecoach last weekend, the actress could be se…",https://www.usmagazine.com/wp-content/uploads/2026/05/sydneysweeney.jpeg?w=1200&h=630&crop=1&quality=86&strip=all,2026-05-01T17:38:14Z,,"Sydney Sweeney made her relationship with Scooter Braun Instagram official.
Sweeney, 28, took to the social media platform on Friday, May 1, to hard launch her romance with Braun, 44. In a number of… [+2654 chars]",,en,'Sydney Sweeney'
8,https://pagesix.com/2026/05/01/celebrity-news/sydney-sweeney-hard-launches-scooter-braun-romance-on-instagram/,0,pagesix.com,Sydney Sweeney hard-launches Scooter Braun romance with cozy Stagecoach photos,The couple packed on the PDA at the three-day music festival.,https://pagesix.com/wp-content/uploads/sites/3/2026/05/sydney.jpg?quality=75&strip=all&w=1200,2026-05-01T17:45:27Z,,"Sydney Sweeney made her relationship with Scooter Braun Instagram official on Friday. 
The “Euphoria” star posted several pictures with her beau at Stagecoach Music Festival 2026, which took place l… [+3331 chars]",,en,'Sydney Sweeney'
9,https://alltoc.com/tabloid/how-did-sydney-sweeney-hard-launch-scooter-braun,0,alltoc.com,How did Sydney Sweeney hard-launch Scooter Braun? #tabloid,"Sydney Sweeney goes Instagram official with Scooter Braun Sydney Sweeney has made her romance with Scooter Braun more visible by going Instagram official. The actress posted photos from the Stagecoach Music Festival 2026, presenting her relationship as an “of…",https://alltoc.com/cdn/1046/og.png,2026-05-01T18:02:22Z,,"Sydney Sweeney has made her romance with Scooter Braun more visible by going Instagram official. The actress posted photos from the Stagecoach Music Festival 2026, presenting her relationship as an o… [+1295 chars]",,en,'Sydney Sweeney'
10,https://radaronline.com/p/euphoria-bondage-scene-concerns-trans-killing-spree-jules/,0,radaronline.com,EXCLUSIVE: 'Euphoria' Sparks Fears It Could Spark 'Trans Killing Sprees' Across World Due to Latest 'Nightmarish' Bondage Scene,A 'Euphoria' bondage scene featuring Hunter Schafer has sparked fears there could be real-life consequences.,https://media.radaronline.com/brand-img/PeLEpKhuo/1200x628/euphoria-series-controversial-bondage-scene-concerns-1777658620412.jpg,2026-05-01T18:30:00Z,,"While BDSM practices such as mummification are understood within consenting communities as structured and safety-conscious, experts note they carry inherent risks, including overheating and restricte… [+1023 chars]",,en,'Hunter Schafer'
11,https://geektyrant.com/news/james-bond-26-release-date-update-pushes-007s-return-further-into-the-future,0,geektyrant.com,JAMES BOND 26 Release Date Update Pushes 007’s Return Further Into the Future,"The wait for the next chapter in the James Bond franchise just got longer, and it’s not exactly the update fans were hoping for. After years of speculation about who will take over as 007 and when the iconic spy will return, a new report suggests that the tim…",http://static1.squarespace.com/static/51b3dc8ee4b051b96ceb10de/51ce6099e4b0d911b4489b79/69f36b5beada5f16702fc676/1777663849486/Why%2BThe%2BNext%2BJames%2BBond%2BShould%2BNot%2BBe%2Ba%2BBig%2BMovie%2BStar%2BAccording%2Bto%2BCASINO%2BROYALE%2BDirector%2BMartin%2BCampbell.webp?format=1500w,2026-05-01T19:30:00Z,,"The wait for the next chapter in the James Bond franchise just got longer, and its not exactly the update fans were hoping for. After years of speculation about who will take over as 007 and when the… [+2407 chars]",,en,'James Bond'
https://www.eonline.com/news/1431572/jane-fonda-liked-barbra-streisands-robert-redford-oscars-2026-tribute,https://www.eonline.com/news/1431572/jane-fonda-liked-barbra-streisands-robert-redford-oscars-2026-tribute,0,www.eonline.com,Jane Fonda Clarifies Barbra Streisand’s Robert Redford Tribute Dig,"Jane Fonda didn’t mean to rain on Barbra Streisand’s Oscars tribute.
After the Grace and Frankie star seemed to question the decision to have Streisand honor the late Robert Redford at the 2026...","https://akns-images.eonline.com/eol_images/Entire_Site/20260501/9e6d04ef-53d4-4c7f-b50a-438df3cd3ffd_1777661639.jpg?fit=around%7C1080:1080&output-quality=90&crop=1080:1080;center,top",2026-05-01T19:33:41Z,,"Many years later, we were chatting on the phone about the usual, politics, art, Modiglianiour favorite, the 84-year-old said. And as we were hanging up, he said, Babs, I love you dearly, and I always… [+745 chars]",,en,'Michele Reiner'
12,https://extratv.com/2026/05/01/sydney-sweeney-hard-launches-scooter-braun-relationship/,0,extratv.com,Sydney Sweeney Hard Launches Scooter Braun Relationship,"Sydney Sweeney, 28, is putting her love for Scooter Braun, 44, on display!
 The actress just hard launched their relationship with a loved-up Instagram post of the couple at Stagecoach.
 She included the caption, “Cowboy kind of weekend ♥️.”
 The pics include…",,2026-05-01T19:52:14Z,,"Sydney Sweeney, 28, is putting her love for Scooter Braun, 44, on display!
 The actress just hard launched their relationship with a loved-up Instagram post of the couple at Stagecoach.
 
 She includ… [+832 chars]",,en,'Sydney Sweeney'
13,http://www.vulture.com/article/the-devil-wears-prada-2-cameos-explained.html,0,www.vulture.com,The Devil Wears Prada 2 Cameos You May Have Blinked and Missed (Plus Lady Gaga),"Most of the non–Lady Gaga cameos in ‘The Devil Wears Prada 2’ give a whole new meaning to the phrase “blink and you’ll miss it,” so if you happened to blink, here’s who and what you might have missed.",https://pyxis.nymag.com/v1/imgs/ab4/a19/944f705155be241e6e747304a3e7f1f3cc-devilwearsprada-cameos.1x.rsocial.w1200.jpg,2026-05-01T19:56:53Z,,"Light spoilers ahead for The Devil Wears Prada 2.
As you watch the parade of cameo appearances in The Devil Wears Prada 2, you may feel yourself begin to take offense. Everybody and their mother was… [+7518 chars]",,en,'Sydney Sweeney'
14,https://www.cinemablend.com/movies/sydney-sweeney-brand-opened-festival-saloon-featured-lingerie-hanging-from-ceiling-lots-karaoke,0,www.cinemablend.com,Sydney Sweeney's Brand Opened A Festival Saloon That Featured Lingerie Hanging From The Ceiling And Lots Of Karaoke,Giddy up!,https://cdn.mos.cms.futurecdn.net/yp66h3j87ZXgkUrnvFEhRk-1280-80.png,2026-05-01T19:59:38Z,,"While over on the 2026 TV schedule, Sydney Sweeney’s Euphoria character, Cassie, had a very lavish wedding with Nate in the series’ latest episode, the actress was kicking it at Stagecoach. At the Ca… [+2598 chars]",,en,'Sydney Sweeney'
15,https://bleedingcool.com/movies/narnia-the-magicians-nephew-sets-an-early-2027-release-date/,0,bleedingcool.com,Narnia: The Magician's Nephew Sets An Early 2027 Release Date,"Ever since it was announced that Netflix would be making a new set of movies based on The Chronicles of Narnia, with Greta Gerwig writing and directing, people have been curious about how it will go. The previous three live-action adaptations did okay, though…",https://bleedingcool.com/wp-content/uploads/2025/08/netflix-chronicles-of-narnia-2000x1125.jpg,2026-05-01T21:47:08Z,,"Posted in: Movies, Netflix | Tagged: Narnia: The Magician's Nephew
Greta Gerwig's Narnia: The Magician's Nephew opens in IMAX and theaters in February 2027 and will debut on Netflix starting in Apri… [+4315 chars]",,en,'Greta Gerwig'
